Date,Time,Temperature (°C),Humidity (%),Pressure (hPa),Light Intensity (Lux),CO2 (ppm),PM1.0 (µg/m³),PM2.5 (µg/m³),PM10.0 (µg/m³),Uptime,Sensors Online
14/3/2026,12:13:41 pm,37.88,33.42,1012.3,69.58,0,45,68,76,N/A,N/A
14/3/2026,12:13:51 pm,37.89,33.52,1012.27,70.5,0,46,68,76,N/A,N/A
14/3/2026,12:14:01 pm,37.91,33.42,1012.26,70.04,0,44,66,75,N/A,N/A
Invalid Date,Invalid Date,37.82,33.72,1012.27,70.04,0,42,63,73,N/A,N/A
14/3/2026,12:14:48 pm,37.82,33.72,1012.26,70.96,0,41,61,73,N/A,N/A
14/3/2026,12:14:58 pm,37.82,33.72,1012.24,70.5,0,42,62,75,N/A,N/A
14/3/2026,12:15:08 pm,37.81,33.72,1012.25,70.96,0,41,61,74,N/A,N/A
14/3/2026,12:15:18 pm,37.78,33.83,1012.25,71.42,0,41,60,72,N/A,N/A
14/3/2026,12:15:28 pm,37.82,33.72,1012.3,48.84,0,42,59,71,N/A,N/A
14/3/2026,12:15:39 pm,37.86,33.72,1012.23,61.29,0,43,62,73,N/A,N/A
14/3/2026,12:15:49 pm,37.86,33.81,1012.24,52.07,0,42,62,73,N/A,N/A
14/3/2026,12:15:59 pm,37.85,33.91,1012.25,51.61,0,42,61,72,N/A,N/A
14/3/2026,12:16:09 pm,37.88,33.91,1012.24,47.46,0,42,62,74,N/A,N/A
14/3/2026,12:16:19 pm,37.86,33.91,1012.22,55.76,0,42,62,74,N/A,N/A
14/3/2026,12:16:30 pm,37.89,33.91,1012.25,40.09,0,41,60,71,N/A,N/A
14/3/2026,12:16:40 pm,37.89,33.81,1012.22,37.79,0,42,61,72,N/A,N/A
14/3/2026,12:16:50 pm,37.94,34.01,1012.23,52.07,0,42,60,72,N/A,N/A
14/3/2026,12:17:00 pm,37.96,34.01,1012.23,50.69,0,42,61,72,N/A,N/A
14/3/2026,12:17:10 pm,37.96,33.91,1012.17,37.32,0,43,62,73,N/A,N/A
14/3/2026,12:17:20 pm,37.96,33.81,1012.22,37.79,0,43,62,73,N/A,N/A
14/3/2026,12:17:30 pm,37.96,33.81,1012.17,42.39,0,42,62,72,N/A,N/A
14/3/2026,12:17:40 pm,37.97,33.81,1012.23,47.92,0,44,62,73,N/A,N/A
14/3/2026,12:17:50 pm,37.89,33.62,1012.22,58.52,0,44,61,73,N/A,N/A
14/3/2026,12:18:00 pm,37.93,33.33,1012.21,56.22,0,44,61,73,N/A,N/A
14/3/2026,12:18:10 pm,37.96,33.04,1012.24,48.84,0,41,61,71,N/A,N/A
14/3/2026,12:18:20 pm,38,32.75,1012.24,62.21,0,43,65,75,N/A,N/A
14/3/2026,12:18:30 pm,38.03,32.84,1012.23,63.13,0,42,63,74,N/A,N/A
14/3/2026,12:18:41 pm,38.06,33.02,1012.22,47.92,0,42,64,74,N/A,N/A
14/3/2026,12:18:51 pm,38.09,33.02,1012.23,60.83,0,42,65,75,N/A,N/A
14/3/2026,12:19:01 pm,38.12,33.02,1012.21,62.67,0,41,64,75,N/A,N/A
14/3/2026,12:40:31 pm,38.71,33.18,1011.77,69.58,-01,41,61,71,N/A,N/A
14/3/2026,12:40:41 pm,38.57,33.37,1011.8,69.58,-01,42,61,72,N/A,N/A
14/3/2026,12:40:51 pm,38.46,33.49,1011.76,69.58,-01,43,62,73,N/A,N/A
14/3/2026,12:41:01 pm,38.35,33.69,1011.78,37.79,-01,42,61,72,N/A,N/A
14/3/2026,12:41:11 pm,38.3,33.69,1011.76,38.71,-01,43,61,73,N/A,N/A
14/3/2026,12:41:21 pm,38.32,33.78,1011.74,64.97,-01,42,62,72,N/A,N/A
14/3/2026,12:41:31 pm,38.28,33.8,1011.76,33.18,-01,41,62,71,N/A,N/A
14/3/2026,12:41:41 pm,38.25,33.8,1011.69,35.48,-01,43,63,74,N/A,N/A
14/3/2026,12:41:51 pm,38.18,33.89,1011.77,64.05,-01,42,61,72,N/A,N/A
14/3/2026,12:42:01 pm,38.13,34.28,1011.77,34.56,-01,44,62,74,N/A,N/A
14/3/2026,12:42:12 pm,38.2,34.28,1011.72,60.36,-01,42,62,72,N/A,N/A
14/3/2026,12:42:22 pm,38.13,34.28,1011.75,63.13,-01,42,62,72,N/A,N/A
14/3/2026,12:42:32 pm,38.22,34.38,1011.71,64.05,-01,41,62,72,N/A,N/A
14/3/2026,12:42:42 pm,38.3,34.36,1011.72,37.79,-01,42,62,73,N/A,N/A
14/3/2026,12:42:52 pm,38.35,34.36,1011.72,58.06,-01,40,60,72,N/A,N/A
14/3/2026,12:43:02 pm,38.35,34.45,1011.71,61.29,-01,40,61,72,N/A,N/A
14/3/2026,12:43:12 pm,38.26,34.57,1011.68,15.67,-01,39,59,71,N/A,N/A
14/3/2026,12:43:23 pm,38.23,34.67,1011.7,34.56,687,39,60,72,N/A,N/A
14/3/2026,12:43:33 pm,38.26,34.77,1011.72,37.79,-00,39,60,71,N/A,N/A
14/3/2026,12:43:43 pm,38.25,34.77,1011.69,45.16,681,41,62,73,N/A,N/A
14/3/2026,12:43:53 pm,38.09,34.96,1011.67,63.13,-00,40,59,71,N/A,N/A
14/3/2026,12:44:03 pm,38.06,35.25,1011.73,43.78,683,40,59,71,N/A,N/A
14/3/2026,12:44:14 pm,38.01,35.27,1011.71,61.29,690,41,62,73,N/A,N/A
14/3/2026,12:44:24 pm,37.94,35.56,1011.68,60.36,-00,39,59,72,N/A,N/A
14/3/2026,12:44:34 pm,37.93,35.46,1011.71,42.39,833,39,59,72,N/A,N/A
14/3/2026,12:44:44 pm,37.89,35.46,1011.66,67.28,818,39,59,72,N/A,N/A
14/3/2026,12:44:55 pm,37.85,35.46,1011.71,53.91,-00,40,59,72,N/A,N/A
14/3/2026,12:45:05 pm,37.96,35.36,1011.67,67.74,776,41,60,73,N/A,N/A
14/3/2026,12:45:15 pm,38,35.36,1011.68,60.36,749,39,59,72,N/A,N/A
14/3/2026,12:45:25 pm,38.01,35.27,1011.64,69.58,-00,39,59,72,N/A,N/A
14/3/2026,12:45:35 pm,37.88,35.36,1011.68,47.92,726,39,58,72,N/A,N/A
14/3/2026,12:45:45 pm,37.96,35.46,1011.62,69.12,-00,40,60,72,N/A,N/A
14/3/2026,12:45:56 pm,37.88,35.46,1011.64,47.92,-00,39,60,71,N/A,N/A
14/3/2026,12:46:06 pm,37.94,35.46,1011.64,45.62,-00,42,64,74,N/A,N/A
14/3/2026,12:46:16 pm,37.98,35.46,1011.69,53.45,701,44,66,77,N/A,N/A
14/3/2026,12:46:26 pm,38.03,35.36,1011.66,72.81,-00,41,65,75,N/A,N/A
14/3/2026,12:46:36 pm,38,35.36,1011.69,36.86,-00,43,64,76,N/A,N/A
14/3/2026,12:46:47 pm,37.98,35.46,1011.66,19.81,699,43,63,74,N/A,N/A
14/3/2026,12:46:57 pm,37.91,35.56,1011.66,20.28,-00,43,63,73,N/A,N/A
14/3/2026,12:47:07 pm,37.88,35.75,1011.67,21.66,689,45,65,76,N/A,N/A
14/3/2026,12:47:17 pm,37.85,35.85,1011.66,30.87,-00,43,64,75,N/A,N/A
14/3/2026,12:47:28 pm,37.89,35.85,1011.68,30.41,-00,43,66,76,N/A,N/A
14/3/2026,12:47:38 pm,37.93,35.94,1011.64,29.03,-00,42,63,75,N/A,N/A
14/3/2026,12:47:48 pm,37.94,35.94,1011.63,29.03,693,42,64,76,N/A,N/A
14/3/2026,12:47:58 pm,37.96,35.94,1011.67,30.87,689,41,63,73,N/A,N/A
14/3/2026,12:48:08 pm,37.93,36.04,1011.63,30.87,-00,42,62,73,N/A,N/A
14/3/2026,12:48:18 pm,37.86,36.04,1011.65,30.41,688,41,61,73,N/A,N/A
14/3/2026,12:48:29 pm,37.88,36.04,1011.65,29.95,690,41,59,72,N/A,N/A
14/3/2026,12:48:39 pm,37.85,36.14,1011.64,30.87,689,40,59,72,N/A,N/A
14/3/2026,12:49:10 pm,38.03,35.94,1011.6,29.49,-01,39,58,72,N/A,N/A
14/3/2026,12:49:20 pm,37.98,35.85,1011.62,29.95,-01,40,58,73,N/A,N/A
14/3/2026,12:49:30 pm,37.89,36.04,1011.59,29.49,-01,41,60,74,N/A,N/A
14/3/2026,12:49:40 pm,37.79,36.16,1011.58,29.03,-01,41,61,73,N/A,N/A
14/3/2026,12:49:50 pm,37.81,36.14,1011.61,29.49,-01,41,61,73,N/A,N/A
14/3/2026,12:50:01 pm,37.79,36.25,1011.59,29.49,-01,40,57,69,N/A,N/A
14/3/2026,12:50:11 pm,37.81,36.24,1011.57,31.33,-01,41,58,71,N/A,N/A
14/3/2026,12:50:21 pm,37.84,36.24,1011.58,29.95,-01,41,58,72,N/A,N/A
14/3/2026,12:50:31 pm,37.91,36.14,1011.61,30.87,-01,40,57,71,N/A,N/A
14/3/2026,12:50:41 pm,37.96,36.14,1011.57,30.87,-01,40,57,71,N/A,N/A
14/3/2026,12:50:51 pm,37.91,36.14,1011.57,30.87,-01,41,59,72,N/A,N/A
14/3/2026,12:51:01 pm,37.93,36.14,1011.59,30.87,-01,40,59,71,N/A,N/A
14/3/2026,12:51:11 pm,37.98,36.24,1011.59,30.87,-01,39,57,70,N/A,N/A
14/3/2026,12:51:22 pm,38.04,36.12,1011.58,30.87,-01,40,61,74,N/A,N/A
14/3/2026,12:51:32 pm,37.94,36.14,1011.54,29.95,-01,40,60,72,N/A,N/A
14/3/2026,12:51:42 pm,37.98,36.14,1011.6,30.41,-01,40,60,74,N/A,N/A
14/3/2026,12:51:52 pm,37.97,36.24,1011.57,30.87,-01,40,61,74,N/A,N/A
14/3/2026,12:52:03 pm,38,36.33,1011.56,30.87,701,40,60,73,N/A,N/A
14/3/2026,12:52:13 pm,38,36.33,1011.57,30.87,707,39,59,72,N/A,N/A
14/3/2026,12:52:23 pm,37.93,36.33,1011.58,31.33,698,40,62,74,N/A,N/A
14/3/2026,12:52:33 pm,37.96,36.33,1011.52,30.87,706,39,62,73,N/A,N/A
14/3/2026,12:52:43 pm,37.96,36.24,1011.53,31.33,702,39,61,72,N/A,N/A
14/3/2026,12:52:53 pm,37.88,36.24,1011.59,30.87,692,40,59,72,N/A,N/A
14/3/2026,12:53:04 pm,37.86,36.33,1011.58,30.87,690,38,55,69,N/A,N/A
14/3/2026,12:53:14 pm,37.91,36.33,1011.54,30.87,679,38,56,69,N/A,N/A
14/3/2026,12:53:24 pm,37.89,36.33,1011.56,31.33,688,38,56,70,N/A,N/A
14/3/2026,12:53:34 pm,37.94,36.33,1011.52,30.87,689,38,55,69,N/A,N/A
14/3/2026,12:53:45 pm,37.91,36.33,1011.56,29.95,688,39,56,68,N/A,N/A
14/3/2026,12:53:55 pm,37.86,36.43,1011.57,17.51,680,40,58,70,N/A,N/A
14/3/2026,12:54:05 pm,37.81,36.72,1011.57,32.72,689,39,55,69,N/A,N/A
14/3/2026,12:54:16 pm,37.81,36.72,1011.56,66.82,692,38,55,70,N/A,N/A
14/3/2026,12:54:26 pm,37.79,36.54,1011.53,66.82,691,40,57,72,N/A,N/A
14/3/2026,12:54:37 pm,37.79,36.54,1011.5,66.36,695,40,57,72,N/A,N/A
14/3/2026,12:54:47 pm,37.84,36.52,1011.53,66.82,690,39,58,71,N/A,N/A
14/3/2026,12:54:57 pm,37.89,36.43,1011.55,65.89,684,39,60,72,N/A,N/A
14/3/2026,12:55:07 pm,37.89,36.33,1011.54,66.36,686,39,59,72,N/A,N/A
14/3/2026,12:55:17 pm,37.96,36.24,1011.56,65.43,694,40,61,72,N/A,N/A
14/3/2026,12:55:27 pm,37.96,36.24,1011.53,64.05,699,40,60,72,N/A,N/A
14/3/2026,12:55:37 pm,37.94,36.14,1011.52,65.89,696,42,62,73,N/A,N/A
14/3/2026,12:55:48 pm,37.98,36.14,1011.5,65.43,698,41,63,73,N/A,N/A
14/3/2026,12:55:58 pm,38,36.04,1011.44,65.43,694,41,63,74,N/A,N/A
14/3/2026,12:56:08 pm,37.97,36.04,1011.47,64.97,688,41,62,74,N/A,N/A
14/3/2026,12:56:18 pm,37.93,36.04,1011.54,65.89,691,42,63,75,N/A,N/A
14/3/2026,12:56:28 pm,37.86,36.14,1011.5,65.89,687,42,62,74,N/A,N/A
14/3/2026,12:56:39 pm,37.89,36.14,1011.51,66.36,691,41,61,73,N/A,N/A
14/3/2026,12:56:49 pm,37.85,36.14,1011.51,65.43,690,41,63,75,N/A,N/A
14/3/2026,12:56:59 pm,37.81,36.14,1011.52,64.05,687,41,61,74,N/A,N/A
14/3/2026,12:57:09 pm,37.74,36.16,1011.48,63.13,687,39,58,71,N/A,N/A
14/3/2026,12:57:19 pm,37.72,36.25,1011.43,66.36,680,39,59,71,N/A,N/A
14/3/2026,12:57:30 pm,37.72,36.16,1011.48,67.28,698,40,59,71,N/A,N/A
14/3/2026,12:57:40 pm,37.75,36.16,1011.47,66.82,692,39,58,70,N/A,N/A
14/3/2026,12:57:50 pm,37.79,36.06,1011.46,67.28,688,40,58,69,N/A,N/A
14/3/2026,12:58:00 pm,37.78,35.96,1011.42,66.36,688,40,60,72,N/A,N/A
14/3/2026,12:58:10 pm,37.81,35.94,1011.47,67.74,691,40,60,72,N/A,N/A
14/3/2026,12:58:20 pm,37.79,35.96,1011.45,67.28,691,39,59,70,N/A,N/A
14/3/2026,12:58:31 pm,37.79,35.96,1011.45,68.2,686,39,57,71,N/A,N/A
14/3/2026,12:58:41 pm,37.76,35.86,1011.46,65.89,695,39,57,70,N/A,N/A
14/3/2026,12:58:51 pm,37.76,35.86,1011.46,67.74,690,40,60,71,N/A,N/A
14/3/2026,12:59:02 pm,37.85,35.85,1011.43,66.82,684,39,60,70,N/A,N/A
14/3/2026,12:59:12 pm,37.89,35.75,1011.44,66.82,685,41,62,73,N/A,N/A
14/3/2026,12:59:22 pm,37.98,35.66,1011.43,80.64,700,39,60,72,N/A,N/A
14/3/2026,12:59:32 pm,38.03,35.66,1011.4,81.1,701,40,61,73,N/A,N/A
14/3/2026,12:59:42 pm,38.11,35.54,1011.44,83.4,699,41,60,72,N/A,N/A
14/3/2026,12:59:52 pm,38.06,35.44,1011.42,83.87,700,40,59,73,N/A,N/A
14/3/2026,1:00:03 pm,37.94,35.66,1011.39,83.4,702,39,57,70,N/A,N/A
14/3/2026,1:00:13 pm,37.97,35.75,1011.43,83.4,705,42,61,73,N/A,N/A
14/3/2026,1:00:23 pm,37.96,35.75,1011.43,84.79,717,41,60,73,N/A,N/A
14/3/2026,1:00:33 pm,37.96,35.75,1011.43,85.25,695,39,58,72,N/A,N/A
14/3/2026,1:00:43 pm,38,35.75,1011.45,85.25,698,38,56,70,N/A,N/A
14/3/2026,1:00:53 pm,37.94,35.75,1011.45,85.25,699,39,57,71,N/A,N/A
14/3/2026,1:01:04 pm,37.86,35.66,1011.4,86.17,700,38,57,71,N/A,N/A
14/3/2026,1:01:14 pm,37.93,35.66,1011.38,86.63,690,40,59,73,N/A,N/A
14/3/2026,1:01:24 pm,37.89,35.56,1011.4,86.17,697,40,60,73,N/A,N/A
14/3/2026,1:01:34 pm,37.93,35.56,1011.4,85.25,699,40,60,72,N/A,N/A
14/3/2026,1:01:45 pm,37.98,35.36,1011.37,85.25,694,39,60,72,N/A,N/A
14/3/2026,1:01:55 pm,37.96,35.36,1011.39,87.09,684,40,61,73,N/A,N/A
14/3/2026,1:02:05 pm,37.91,35.36,1011.38,85.71,696,40,61,73,N/A,N/A
14/3/2026,1:02:15 pm,37.97,35.36,1011.37,84.79,699,40,57,70,N/A,N/A
14/3/2026,1:02:25 pm,38.03,35.36,1011.38,85.25,714,40,58,70,N/A,N/A
14/3/2026,1:02:36 pm,38.03,35.27,1011.38,73.73,719,41,61,72,N/A,N/A
14/3/2026,1:02:46 pm,37.98,35.27,1011.38,83.4,724,39,59,70,N/A,N/A
14/3/2026,1:02:56 pm,38.03,35.27,1011.37,87.09,716,39,60,71,N/A,N/A
14/3/2026,1:03:06 pm,38.04,35.15,1011.36,88.01,733,38,59,70,N/A,N/A
14/3/2026,1:03:16 pm,38.03,35.17,1011.4,88.01,735,40,62,72,N/A,N/A
14/3/2026,1:05:48 pm,37.93,35.36,1011.28,70.04,-01,41,61,73,N/A,N/A
14/3/2026,1:05:58 pm,37.98,35.36,1011.32,70.5,-01,40,60,74,N/A,N/A
14/3/2026,1:06:08 pm,37.97,35.36,1011.31,70.5,-01,39,58,72,N/A,N/A
14/3/2026,1:06:18 pm,37.93,35.46,1011.33,70.96,-01,39,58,70,N/A,N/A
14/3/2026,1:06:29 pm,37.89,35.56,1011.28,71.88,-01,40,60,72,N/A,N/A
14/3/2026,1:08:01 pm,37.88,36.04,1011.27,68.2,-01,38,56,69,N/A,N/A
14/3/2026,1:08:12 pm,37.88,36.14,1011.26,66.36,-01,39,57,70,N/A,N/A
Invalid Date,Invalid Date,37.94,36.24,1011.29,68.2,-01,39,57,70,N/A,N/A
14/3/2026,1:08:41 pm,37.91,36.14,1011.25,68.2,-01,39,57,70,N/A,N/A
14/3/2026,1:16:45 pm,38.25,34.86,1011.09,76.95,-01,41,61,74,N/A,N/A
Invalid Date,Invalid Date,41.6,35.5,1010.59,54.84,-01,37,53,69,N/A,N/A
Invalid Date,Invalid Date,41.63,35.5,1010.67,55.76,-01,36,53,69,N/A,N/A
14/3/2026,1:55:29 pm,41.62,35.6,1010.64,54.37,-01,37,55,70,N/A,N/A
14/3/2026,1:55:39 pm,41.6,35.6,1010.54,55.3,-01,38,57,71,N/A,N/A
14/3/2026,2:03:46 pm,40.76,38.16,1010.46,53.45,-01,35,52,66,N/A,N/A
14/3/2026,2:03:51 pm,40.82,38.06,1010.42,54.37,-01,36,53,67,N/A,N/A
Invalid Date,Invalid Date,40,40.92,1010.49,48.38,-00,38,58,76,N/A,N/A
Invalid Date,Invalid Date,40.01,41.02,1010.46,48.84,-00,35,52,68,N/A,N/A
14/3/2026,2:09:21 pm,40.16,40.9,1010.44,48.84,-00,37,54,69,N/A,N/A
14/3/2026,2:09:31 pm,40.27,40.8,1010.38,48.38,-00,38,55,70,N/A,N/A
14/3/2026,2:09:41 pm,40.41,40.49,1010.46,40.55,-00,35,51,66,N/A,N/A
14/3/2026,2:09:51 pm,40.54,40.39,1010.46,48.38,-00,35,52,66,N/A,N/A
Invalid Date,Invalid Date,40.69,39.99,1010.45,48.84,-00,0,0,0,N/A,N/A
14/3/2026,2:10:40 pm,40.73,39.89,1010.47,49.31,-00,37,53,66,N/A,N/A
14/3/2026,2:10:50 pm,40.79,39.89,1010.43,49.31,-00,35,53,66,N/A,N/A
14/3/2026,2:11:00 pm,40.74,39.99,1010.44,48.38,-00,35,52,66,N/A,N/A
14/3/2026,2:11:10 pm,40.79,39.89,1010.44,49.77,-00,36,52,66,N/A,N/A
14/3/2026,2:11:20 pm,40.74,39.89,1010.42,48.84,-00,36,52,65,N/A,N/A
14/3/2026,2:23:26 pm,40.74,41.44,1010.3,51.61,-00,35,51,64,N/A,N/A
14/3/2026,2:23:35 pm,40.88,41.32,1010.22,52.07,-00,34,50,63,N/A,N/A
14/3/2026,2:23:45 pm,41.01,41.22,1010.3,52.07,-00,34,51,65,N/A,N/A
14/3/2026,2:23:55 pm,41.06,41.03,1010.27,52.53,-00,34,49,64,N/A,N/A
14/3/2026,2:24:05 pm,41.06,41.03,1010.3,51.61,-00,33,49,63,N/A,N/A
14/3/2026,2:24:15 pm,41.08,41.03,1010.28,53.91,-00,34,50,64,N/A,N/A
14/3/2026,2:24:25 pm,41.2,41.01,1010.3,64.97,-00,33,50,65,N/A,N/A
14/3/2026,2:24:35 pm,41.2,40.91,1010.34,64.51,-00,34,52,66,N/A,N/A
14/3/2026,2:24:45 pm,41.25,40.91,1010.25,64.51,-00,33,51,64,N/A,N/A
14/3/2026,2:24:55 pm,41.25,40.81,1010.25,64.51,-00,33,51,64,N/A,N/A
14/3/2026,2:25:06 pm,41.29,40.81,1010.3,64.51,-00,35,52,66,N/A,N/A
14/3/2026,2:25:16 pm,41.29,40.81,1010.23,64.05,-00,34,50,65,N/A,N/A
14/3/2026,2:25:26 pm,41.39,40.8,1010.36,64.97,-00,33,49,64,N/A,N/A
14/3/2026,2:25:36 pm,41.42,40.7,1010.35,63.59,-00,33,50,64,N/A,N/A
14/3/2026,2:25:46 pm,41.45,40.61,1010.32,64.05,-00,33,49,63,N/A,N/A
14/3/2026,2:25:56 pm,41.42,40.7,1010.33,49.77,-00,34,50,64,N/A,N/A
14/3/2026,2:26:06 pm,41.47,40.61,1010.33,63.59,-00,33,49,61,N/A,N/A
14/3/2026,2:26:16 pm,41.48,40.7,1010.29,64.51,-00,33,49,62,N/A,N/A
14/3/2026,2:26:26 pm,41.57,40.61,1010.26,64.97,-00,34,50,63,N/A,N/A
14/3/2026,2:26:37 pm,41.6,40.41,1010.24,65.43,-00,33,49,62,N/A,N/A
14/3/2026,2:26:47 pm,41.66,40.39,1010.26,63.59,-00,33,48,63,N/A,N/A
14/3/2026,2:26:57 pm,41.67,40.39,1010.25,66.36,-00,33,49,62,N/A,N/A
14/3/2026,2:27:07 pm,41.64,40.39,1010.24,65.43,-00,34,50,64,N/A,N/A
14/3/2026,2:27:17 pm,41.6,40.61,1010.23,65.43,-00,33,49,62,N/A,N/A
14/3/2026,2:27:27 pm,41.54,40.8,1010.27,7.37,-00,34,50,64,N/A,N/A
14/3/2026,2:27:37 pm,125,40.8,1010.28,65.89,-00,33,49,62,N/A,N/A
14/3/2026,2:27:48 pm,125,40.8,1010.24,64.05,-00,34,51,63,N/A,N/A
14/3/2026,2:27:58 pm,125,40.91,1010.27,66.82,-00,34,50,63,N/A,N/A
14/3/2026,2:28:08 pm,125,41.2,1010.26,66.82,-00,33,48,62,N/A,N/A
14/3/2026,2:28:18 pm,125,41.51,1010.23,66.82,-00,33,49,63,N/A,N/A
14/3/2026,2:28:29 pm,125,41.82,1010.26,65.89,-00,34,50,63,N/A,N/A
14/3/2026,2:28:39 pm,125,42.11,1010.25,66.36,-00,34,50,63,N/A,N/A
14/3/2026,2:28:49 pm,125,42.42,1010.27,65.89,-00,33,48,61,N/A,N/A
14/3/2026,2:28:59 pm,125,42.61,1010.22,65.89,-00,33,49,61,N/A,N/A
14/3/2026,2:29:09 pm,125,42.73,1010.16,65.43,-00,33,50,63,N/A,N/A
14/3/2026,2:29:19 pm,125,43.02,1010.18,66.36,-00,33,49,61,N/A,N/A
14/3/2026,2:29:30 pm,125,43.21,1010.24,66.36,-00,33,49,61,N/A,N/A
14/3/2026,2:29:40 pm,125,43.33,1010.24,65.89,-00,33,49,61,N/A,N/A
14/3/2026,2:29:50 pm,125,43.52,1010.21,66.82,-00,33,48,61,N/A,N/A
14/3/2026,2:30:00 pm,125,43.62,1010.23,66.36,-00,33,48,62,N/A,N/A
14/3/2026,2:30:11 pm,125,43.93,1010.23,65.89,-00,32,48,60,N/A,N/A
14/3/2026,2:30:21 pm,125,44.03,1010.18,66.36,-00,32,48,60,N/A,N/A
14/3/2026,2:30:31 pm,125,44.22,1010.19,66.36,-00,33,48,61,N/A,N/A
14/3/2026,2:30:41 pm,125,44.34,1010.17,65.89,-00,32,48,62,N/A,N/A
14/3/2026,2:30:51 pm,125,44.43,1010.16,66.36,-00,32,47,61,N/A,N/A
14/3/2026,2:31:02 pm,125,44.43,1010.17,66.82,-00,32,48,61,N/A,N/A
14/3/2026,2:31:12 pm,125,44.32,1010.18,66.36,-00,32,48,61,N/A,N/A
14/3/2026,2:31:22 pm,125,44.34,1010.21,66.82,-00,33,48,62,N/A,N/A
14/3/2026,2:31:32 pm,125,44.43,1010.18,65.89,-00,32,47,62,N/A,N/A
14/3/2026,2:31:42 pm,125,44.53,1010.23,66.36,-00,33,50,64,N/A,N/A
14/3/2026,2:31:52 pm,125,44.73,1010.17,65.89,-00,33,49,62,N/A,N/A
14/3/2026,2:32:03 pm,125,44.73,1010.22,65.89,-00,33,49,61,N/A,N/A
14/3/2026,2:32:13 pm,125,44.84,1010.19,66.82,-00,32,48,62,N/A,N/A
Invalid Date,Invalid Date,125,44.94,1010.27,66.36,-00,32,48,60,N/A,N/A
14/3/2026,2:33:07 pm,125,45.04,1010.26,65.89,-00,31,47,60,N/A,N/A
14/3/2026,2:33:14 pm,125,45.04,1010.22,66.82,-00,33,48,61,N/A,N/A
14/3/2026,2:53:32 pm,125,44.56,1010.05,66.82,-00,29,44,55,N/A,N/A
14/3/2026,2:53:43 pm,125,44.65,1009.95,67.28,-00,29,44,54,N/A,N/A
14/3/2026,8:50:43 pm,125,47.81,1010.3,11.06,0,26,39,49,N/A,N/A
14/3/2026,8:50:48 pm,125,47.69,1010.28,11.06,0,25,38,48,N/A,N/A
14/3/2026,8:50:58 pm,125,47.69,1010.24,11.06,0,25,38,48,N/A,N/A
14/3/2026,8:51:08 pm,125,47.71,1010.29,11.06,0,25,37,46,N/A,N/A
14/3/2026,8:51:18 pm,125,47.81,1010.32,11.06,0,24,36,46,N/A,N/A
14/3/2026,8:51:29 pm,125,47.81,1010.26,10.6,0,24,37,46,N/A,N/A
14/3/2026,8:51:39 pm,125,48,1010.24,6.91,0,24,36,45,N/A,N/A
14/3/2026,8:51:49 pm,125,48,1010.31,8.29,0,23,35,44,N/A,N/A
14/3/2026,8:51:59 pm,125,48.1,1010.32,8.29,0,24,36,47,N/A,N/A
14/3/2026,8:52:09 pm,125,48.1,1010.34,12.44,0,23,35,45,N/A,N/A
14/3/2026,8:52:20 pm,125,48.1,1010.32,11.52,0,23,34,42,N/A,N/A
14/3/2026,8:52:30 pm,125,48.2,1010.28,14.28,0,23,33,39,N/A,N/A
14/3/2026,8:52:40 pm,125,48.2,1010.29,1056.15,0,22,32,37,N/A,N/A
14/3/2026,8:52:50 pm,125,48.3,1010.25,13.82,0,23,34,39,N/A,N/A
14/3/2026,8:53:01 pm,125,48.2,1010.33,12.9,0,22,33,38,N/A,N/A
14/3/2026,8:53:11 pm,125,48.3,1010.31,11.98,0,23,33,38,N/A,N/A
Invalid Date,Invalid Date,31.39,61.52,1010.58,9.68,0,20,42,49,N/A,N/A
14/3/2026,9:25:38 pm,31.84,60.78,1010.66,12.44,500,22,43,52,N/A,N/A
14/3/2026,9:25:47 pm,32.32,59.25,1010.66,12.9,500,22,39,50,N/A,N/A
14/3/2026,9:25:57 pm,32.7,58.25,1010.62,12.9,500,23,40,50,N/A,N/A
14/3/2026,9:26:07 pm,33.03,57.31,1010.57,12.44,500,24,38,47,N/A,N/A
14/3/2026,9:26:18 pm,33.32,56.5,1010.6,11.98,500,24,38,48,N/A,N/A
14/3/2026,9:26:28 pm,33.6,55.88,1010.69,10.6,1360,24,38,47,N/A,N/A
14/3/2026,9:26:38 pm,33.86,55.18,1010.65,12.44,1119,24,38,47,N/A,N/A
14/3/2026,9:26:48 pm,34.06,54.66,1010.65,12.44,1307,25,36,46,N/A,N/A
14/3/2026,9:26:58 pm,34.22,54.17,1010.68,11.98,949,25,36,46,N/A,N/A
14/3/2026,9:27:08 pm,34.43,53.75,1010.66,11.52,1438,26,36,46,N/A,N/A
14/3/2026,9:27:19 pm,34.59,53.44,1010.68,10.14,1785,26,38,48,N/A,N/A
14/3/2026,9:27:29 pm,34.75,53.14,1010.56,11.06,2927,26,39,49,N/A,N/A
14/3/2026,9:27:39 pm,34.91,52.73,1010.69,11.06,2715,27,39,49,N/A,N/A
14/3/2026,9:27:49 pm,35.03,52.4,1010.64,12.9,3054,26,39,49,N/A,N/A
14/3/2026,9:27:59 pm,35.16,52.22,1010.71,12.44,1904,26,38,51,N/A,N/A
14/3/2026,9:28:10 pm,35.23,52.02,1010.67,12.9,2284,25,38,50,N/A,N/A
14/3/2026,9:28:20 pm,35.36,51.8,1010.68,12.9,1691,26,39,50,N/A,N/A
